Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
25,15,150,0.6871398641408671,43.70299174270789,3842543,3842543,0.048343766094484826,0.0893986092022913,0.11821338108643156,0.16955229908943115,0.24033745360819644
25,15,200,0.687213192220915,43.71499403356199,3841488,3841488,0.04831877647411628,0.08936797407671195,0.11817894524205204,0.1695319626144869,0.2402998525571341
25,15,300,0.6873398739342244,43.723006813192306,3840784,3840784,0.04830420039241988,0.08936404650717145,0.11817691388008282,0.16951695278880563,0.24025433349024575
25,20,50,0.6898120350426691,59.54175920725688,2820384,2820384,0.05423871359360995,0.09752005400683028,0.12992521585713152,0.1810374048356536,0.26301879460385535
25,20,100,0.6921956220242967,59.923838522752455,2802401,2802401,0.05408076859807001,0.09723554908808554,0.12967309103872002,0.18079710933588733,0.26268367731812825
25,20,150,0.6929644575281177,60.001366666904865,2798780,2798780,0.05402210963348316,0.09715911933056547,0.12960075461451062,0.18064335174611795,0.2624890130699805
25,20,200,0.6930689051314384,60.03946544230899,2797004,2797004,0.05399420236796229,0.09712821290209095,0.1295886598660567,0.18061718896361964,0.26243473373652665
25,20,300,0.6932902666867312,60.05898404739467,2796095,2796095,0.05399637709019186,0.0970864723838067,0.12953887475210965,0.1805500170773883,0.2623412294646641
25,30,50,0.7112969967323262,79.58608800739319,2110050,2110050,0.04029383189971802,0.07690149522523163,0.11132485012203502,0.15915025710291225,0.24580175825217412
25,30,100,0.7159272680030091,80.42173002095181,2088125,2088125,0.03972511224184376,0.07613720442981144,0.11068063454055672,0.15835498353786293,0.24501215205028434
25,30,150,0.7174227314476179,80.64282798693814,2082400,2082400,0.03953707260852862,0.07587303111794083,0.11040482135996926,0.15810603150211294,0.24473732232039955
25,30,200,0.7179001815060284,80.71891866949107,2080437,2080437,0.03946190151396077,0.07580090144522521,0.11034748949379385,0.1580105525906336,0.24464187091462034
25,30,300,0.7181451059704793,80.76900046028491,2079147,2079147,0.03937912999898516,0.07565410237948543,0.11023318697523551,0.1578738780855803,0.2444540958383414
5,5,450,0.7638922016615785,27.05342600811616,6207370,6207370,0.04916736073409512,0.08496029719510839,0.10872446785031342,0.15090094516679367,0.21748357194753978
5,10,450,0.7803357076104463,29.514566886371536,5689754,5689754,0.047932300763794004,0.08334578261204263,0.10612181124175141,0.14721093389977843,0.21420592173229283
5,15,450,0.7821966879592885,44.32570176380953,3788561,3788561,0.050155982706890555,0.09225428863359994,0.12157967101493153,0.17370025188983362,0.24465859200894483
5,20,450,0.7770480716891169,61.80575516797316,2717071,2717071,0.05692306163512106,0.1018508533637877,0.13517938986504216,0.18773267242556416,0.2705071012130342
5,30,450,0.7753107888808202,85.37732539606279,1966923,1966923,0.04343383040413885,0.08238604154814398,0.11871893307465518,0.1688479925243642,0.25823074924641176
