Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
5,55,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,60,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,60,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,60,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,60,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,60,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,60,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,75,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,75,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,75,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,75,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,75,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,75,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,90,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,90,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,90,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,90,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,90,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,90,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,105,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,105,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,105,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,105,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,105,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,105,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,125,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,125,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,125,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,125,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,125,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,125,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,140,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,140,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,140,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,140,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,140,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,140,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,200,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,200,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,200,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,200,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,200,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,200,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
10,5,50,0.472251111725048,243.29366239523648,690245,690245,0.025398228165361574,0.04757151446225615,0.06122318886772088,0.08636208882353368,0.12296648291548654
10,5,100,0.48563650698483646,257.92000946088325,651102,651102,0.022206966036043507,0.043047018746678704,0.055344631102346484,0.07947141922463762,0.11345534186655855
10,5,200,0.49364537040057854,262.1098902128005,640694,640694,0.02038414594174442,0.04013304323124612,0.052258956693835124,0.07601288602671478,0.10946411235316704
10,5,450,0.49499743936054247,263.0130181332949,638494,638494,0.019964165677359536,0.039417754904509675,0.051505574053945694,0.0743922417438535,0.10757344626574408
10,5,700,0.495103622585653,263.1927410987716,638058,638058,0.019852427208811738,0.039259753815483855,0.05138090894558175,0.07416723871497576,0.10710938504023146
10,5,800,0.4949360294076345,263.21419234301874,638006,638006,0.019813293291912615,0.03919242138788664,0.051306727522938654,0.07425792233928835,0.10699742635649194
10,10,50,0.4763468440144137,246.9660681695518,679981,679981,0.025531595735763205,0.04808957897353014,0.061629663181765375,0.08700243095027656,0.12396375781088001
10,10,100,0.4924576382980545,263.64767794372307,636957,636957,0.021860188364363684,0.04314419968694904,0.05571961686581669,0.0796191893644312,0.11388837865036415
10,10,200,0.4983206397082149,267.2935223606449,628269,628269,0.01992617811797176,0.04008155742205966,0.051990469050677335,0.07565708319207219,0.10906156439359574
10,10,450,0.4990400558474176,268.6563266899383,625082,625082,0.019666219791963296,0.039476420693605,0.05116608700938437,0.07425105826115613,0.10741310740030909
10,10,700,0.4994730950374551,268.55922841223844,625308,625308,0.019499190798774366,0.039201481509911915,0.05103564963186142,0.07424661126996616,0.10720636870150389
10,10,800,0.49938760971722335,268.53517951145255,625364,625364,0.019419090321796586,0.0391340083535349,0.051013489743573344,0.07415841014193333,0.10716478722791846
10,15,50,0.4763931817773792,247.02600997917082,679816,679816,0.025512785812631653,0.04817627122633183,0.06164756345834755,0.08695882415241771,0.12396442566812196
10,15,100,0.492841899654861,263.8311710347298,636514,636514,0.021840839321680277,0.04318993769186538,0.0557175490248447,0.07961018924956874,0.11390165809393038
